StartDate,ParkName,Phone,MovieName,MovieClosedCaption,MovieRating,ParkAddress,CommunityAreas,ZipCode,Wards,Year,Weekday,longitude,latitude,month
2014-08-08,Independence Park,(773) 478-3538,Lego Movie,N/A,PG,"3945 N. Springfield Ave. Chicago IL 60618
Chicago, IL 60618
(41.95268631, -87.72504425)",16,60618,50,2014,Friday,-87.7237263,41.9526374,Aug
2014-06-13,Independence Park,(773) 478-3538,Frozen,N/A,PG,"3945 N. Springfield Ave. Chicago IL 60618
Chicago, IL 60618
(41.95268631, -87.72504425)",16,60618,50,2014,Friday,-87.7237263,41.9526374,Jun
2014-07-28,Jackson Park,(773) 256.0903,Rebel Without a Cause,Yes,PG-13,"6401 S Stony Island Ave Chicago, IL 60637
Chicago, IL 60637
(41.77771378, -87.58693695)",9,60637,33,2014,Monday,-95.8488142,36.0328632,Jul
2014-07-17,Palmer Park,(312) 747-6577,The Family That Preys,No,PG-13,"201 E 111th St Chicago, IL 60628
Chicago, IL 60628
(41.69263077, -87.61819458)",45,60628,43,2014,Thursday,-104.7680926,38.8789233,Jul
2014-07-23,Kilbourn Park,(773) 685-3351,Latino Film Festival Selection,No,NR,"3501 N. Kilbourn Ave. Chicago IL 60641
Chicago, IL 60641
(41.94442749, -87.73962402)",16,60641,21,2014,Wednesday,-87.7389881,41.9440637,Jul
2014-06-25,"Bartelme, Mary Park",(312) 746-5494,Dirty Dancing,Yes,PG-13,"115 S Sangamon St Chicago, IL 60607
Chicago, IL 60607
(41.88024521, -87.65080261)",29,60607,26,2014,Wednesday,-87.6502418,41.8798425,Jun
2014-06-17,Marquette Park,(312) 747-6469,How to Train Your Dragon,Yes,PG,"6743 S. Kedzie Ave. Chicago IL 60629
Chicago, IL 60629
(41.77088165, -87.70292664)",64,60629,31,2014,Tuesday,-87.7032024,41.7686101,Jun
2014-08-21,Bell Park,(312) 746-5008,Hairspray,N/A,PG,"3020 N Oak Park Ave Chicago, IL 60634
Chicago, IL 60634
(41.93524551, -87.79602051)",18,60634,44,2014,Thursday,-94.2660266,35.2271004,Aug
2014-06-30,Jackson Park,(773) 256.0903,Jaws,Yes,PG,"6401 S Stony Island Ave Chicago, IL 60637
Chicago, IL 60637
(41.77771378, -87.58693695)",9,60637,33,2014,Monday,-95.8488142,36.0328632,Jun
2014-07-23,Mann Park,(773) 646-0210,The Little Rascals,Yes,PG,"3035 E. 130st St. Chicago IL 60633
Chicago, IL 60633
(41.6591568, -87.54946136)",52,60633,47,2014,Wednesday,-87.5506695,41.6572788,Jul
2014-06-17,"Ward, A. Montgomery Park",(312) 742-7895,As Good As It Gets,No,PG-13,"630 N. Kingsbury St. Chicago IL 60606
Chicago, IL 60606
(41.89364243, -87.64193726)",37,60606,36,2014,Tuesday,-87.6422346,41.89351,Jun
2014-08-27,Trebes Park,(312) 742-7769,Willy Wonka and the Chocolate Factory,N/A,G,"2250 N. Clifton Ave. Chicago IL 60614
Chicago, IL 60614
(41.92298889, -87.65727234)",68,60614,34,2014,Wednesday,-87.6577043,41.9220656,Aug
2014-07-30,Owens Park,(312) 747-6709,Superman,No,PG,"8800 S. Clyde Ave. Chicago, IL 60617
Chicago, IL 60617
(41.73525238, -87.57568359)",44,60617,35,2014,Wednesday,-75.0118878,39.6807921,Jul
2014-08-27,Burnside Park,(312) 747-6015,42,Yes,PG-13,"9400 S. Greenwood Ave. Chicago IL 60619
Chicago, IL 60619
(41.72403336, -87.59728241)",43,60619,35,2014,Wednesday,-71.4116897,41.8257979,Aug
2014-08-05,Grand Crossing Park,(312) 747-6158,Lee Daniels' The Butler,Yes,PG-13,"7655 S. Ingleside Ave. Chicago IL 60619
Chicago, IL 60619
(41.75580215, -87.60163116)",67,60619,35,2014,Tuesday,-87.6004035,41.7547324,Aug
2014-06-14,Oz Park,(312) 742-7898,Rookie of the Year,Yes,PG,"2021 N. Burling St. Chicago IL 60614
Chicago, IL 60614
(41.92099187, -87.64469862)",68,60614,34,2014,Saturday,-87.6456607,41.9208947,Jun
2014-07-09,Piotrowski Park,(312) 747-6608,"","","","4247 W. 31st St. Chicago IL 60623
Chicago, IL 60623
(41.8367424, -87.730896)",32,60623,28,2014,Wednesday,-87.7309295,41.8348342,Jul
2014-09-13,Chopin Park,(773) 685-3247,Ironman 3,N/A,PG-13,"3420 N. Long Ave. Chicago IL 60641
Chicago, IL 60641
(41.94267654, -87.76173401)",15,60641,21,2014,Saturday,-87.7631735,41.943051,Sep
2014-07-12,Brainerd Park,(312) 747-6027,Mandela: Long Walk to Freedom,Yes,PG-13,"1246 W 92nd St Chicago, IL 60620
Chicago, IL 60620
(41.72680283, -87.65419769)",72,60620,13,2014,Saturday,-87.6543207,41.7276762,Jul
2014-08-20,Portage Park,(773) 685-7235,Lego Movie,N/A,PG,"4100 N Long Ave Chicago, IL 60641
Chicago, IL 60641
(41.95508957, -87.76216125)",15,60641,19,2014,Wednesday,-87.7645576,41.953217,Aug
2014-07-22,Amundsen Park,(312) 746-5003,Ride Along,Yes,PG-13,"6200 W Bloomingdale Ave Chicago, IL 60639
Chicago, IL 60639
(41.91294479, -87.780159)",26,60639,7,2014,Tuesday,-87.7790809,41.9137166,Jul
2014-07-20,Humboldt Park,(312) 742-7549,The Book Thief,Yes,PG-13,"1440 N Humboldt Dr Chicago, IL 60622
Chicago, IL 60622
(41.90572739, -87.7037735)",25,60622,49,2014,Sunday,-87.721293,41.8990752,Jul
2014-08-05,West Lawn Park,(773) 284-2803,The Lego Movie,No,PG,"4233 W. 65th St. Chicago IL 60629
Chicago, IL 60629
(41.77493286, -87.72831726)",63,60629,15,2014,Tuesday,-87.729093,41.7737051,Aug
2014-06-29,Taylor Park,(312) 747-6728,Space Jam,Yes,PG,"39 W. 47th St. Chicago IL 60609
Chicago, IL 60609
(41.80919647, -87.62728119)",4,60609,9,2014,Sunday,-95.9746246,36.2960768,Jun
2014-07-06,McKinley Park,(312) 747-6527,Mr. Peabody & Sherman,Yes,PG,"2210 W. Pershing Rd. Chicago IL 60609
Chicago, IL 60609
(41.82310104, -87.67856598)",56,60609,1,2014,Sunday,-87.6729074,41.8316175,Jul
2014-06-12,Commercial Club Playground,(312) 742-7558,Despicable Me 2,Yes,PG,"1845 W. Rice St. Chicago IL 60622
Chicago, IL 60622
(41.89686584, -87.67324829)",25,60622,41,2014,Thursday,-87.6738079,41.896629,Jun
2014-06-19,Hamilton Park,(312) 747-6174,Gravity,No,PG-13,"513 W. 72nd St. Chicago IL 60621
Chicago, IL 60621
(41.76344299, -87.63769531)",66,60621,32,2014,Thursday,-96.7637116,32.9171005,Jun
2014-07-02,Kenwood Community Park,(312) 747-6286,The Fantastic Mr. Fox,Yes,PG,"1330 E. 50th St. Chicago IL 60615
Chicago, IL 60615
(41.80422211, -87.59378815)",5,60615,10,2014,Wednesday,-87.5929585,41.8049131,Jul
2014-07-29,"Ward, A. Montgomery Park",(312) 742-7895,Gravity,Yes,PG-13,"630 N. Kingsbury St. Chicago IL 60606
Chicago, IL 60606
(41.89364243, -87.64193726)",37,60606,36,2014,Tuesday,-87.6422346,41.89351,Jul
2014-08-06,Loyola Park,(773) 262-8605,Latino Film Festival Selection,No,NR,"1230 W. Greenleaf Ave. Chicago IL 60626
Chicago, IL 60626
(42.01041412, -87.66117859)",10,60626,5,2014,Wednesday,-87.6619076,42.0117116,Aug
2014-07-21,Park No. 551,(312) 742-7895,Sixteen Candles,No,PG-13,"353 N. DesPlaines St. Chicago IL 60611
Chicago, IL 60611
(41.88835526, -87.64409637)",29,60611,36,2014,Monday,-87.6436583,41.8887785,Jul
2014-06-30,Ridge Park,(312) 747-6640,Jumanji,Yes,PG,"9625 S. Longwood Dr., Chicago IL 60643
Chicago, IL 60643
(41.71934128, -87.6676712)",71,60643,42,2014,Monday,-95.921462,36.052463,Jun
2014-07-09,Lincoln Park,(312) 742-7726,Ferris Bueller's Day Off,Yes,PG-13,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2014,Wednesday,-87.6487783,41.9254701,Jul
2014-08-27,South Shore Cultural Center,(773) 256-0149,The Wiz,No,G,"7059 S. South Shore Dr. Chicago IL 60649
Chicago, IL 60649
(41.76674652, -87.56651306)",39,60649,33,2014,Wednesday,-87.5635963,41.7691802,Aug
2014-08-03,Calumet Park,(312) 747-6039,Jumanji,Yes,PG,"9801 S Avenue G Chicago, IL 60617
Chicago, IL 60617
(41.71755765, -87.53148079)",49,60617,47,2014,Sunday,-87.6607948,41.6628909,Aug
2014-08-07,Austin-Foster Playlot Park,(773) 685-3257,Lego Movie,N/A,PG,"6020 W Foster Ave Chicago, IL 60630
Chicago, IL 60630
(41.9759407, -87.77890778)",11,60630,50,2014,Thursday,-87.7788758,41.9764815,Aug
2014-06-13,West Chatham Park,(312) 747-6998,Independence Day,Yes,PG-13,"8223 S. Princeton Ave. Chicago IL 60620
Chicago, IL 60620
(41.74466705, -87.63191986)",40,60620,13,2014,Friday,-87.6321215,41.7449326,Jun
2014-07-11,Mayfair Park,(773) 685-3361,The Nut Job,N/A,PG,"4550 W. Sunnyside Ave. Chicago IL 60630
Chicago, IL 60630
(41.96262741, -87.74201202)",16,60630,38,2014,Friday,-87.7420401,41.9630974,Jul
2014-08-16,Washington Park,(773) 256-1248,Twenty Feet From Stardom,Yes,PG-13,"5531 S. Martin Luther King Dr. Chicago, IL 60637
Chicago, IL 60637
(41.79378891, -87.61591339)",7,60637,4,2014,Saturday,-95.932138,36.7152787,Aug
2014-06-29,Paschen Park,(773) 262-5871,Stanley Ka Dabba,No,NR,"1932 W. Lunt Ave. Chicago IL 60626
Chicago, IL 60626
(42.00889969, -87.67923737)",10,60626,5,2014,Sunday,-87.6798406,42.0091887,Jun
2014-08-16,Ellis (Samuel) Park,(312) 656 - 0423,The Lego Movie,Yes,PG,"535 E. 35th St. Chicago IL 60653
Chicago, IL 60653
(41.82777786, -87.60858154)",2,60653,10,2014,Saturday,-87.6103569,41.8281357,Aug
2014-06-15,Holstein Park,(312) 742-7554,Groundhog Day,Yes,PG,"2200 N. Oakley Ave. Chicago IL 60647
Chicago, IL 60647
(41.9219017, -87.68556213)",23,60647,40,2014,Sunday,-87.6850684,41.921348,Jun
2014-07-09,Piotrowski Park,(312) 747-6608,Latino Film Festival Selection,No,NR,"4247 W. 31st St. Chicago IL 60623
Chicago, IL 60623
(41.8367424, -87.730896)",32,60623,28,2014,Wednesday,-87.7309295,41.8348342,Jul
2014-07-07,Lincoln Park,(312) 742-7726,The Triplets of Belleville,No,PG-13,"2045 N Lincoln Park West Chicago IL 6061460614
(41.928495, -87.636008)",68,60614,34,2014,Monday,-87.6487783,41.9254701,Jul
2014-07-28,Lincoln Park,(312) 742-7726,The Bachelor and the Bobby Soxer,Yes,NR,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2014,Monday,-87.6487783,41.9254701,Jul
2014-08-16,Unity Playlot Park,(312) 742-7546,Michael Jackson's This Is It,Yes,PG,"2636 N. Kimball Ave. Chicago IL 60647
Chicago, IL 60647
(41.92939377, -87.7122345)",23,60647,12,2014,Saturday,-87.7126041,41.9299083,Aug
2014-07-17,Wicker Park,(312) 742-7553,The Sandlot,Yes,PG,"1425 N. Damen Avenue Chicago IL 60622
Chicago, IL 60622
(41.90821838, -87.67736053)",25,60622,41,2014,Thursday,-87.6775672,41.9104892,Jul
2014-06-17,Kedvale Park,(312) 742-7543,Gravity,Yes,PG-13,"4134 W. Hirsch St. Chicago IL 60651
Chicago, IL 60651
(41.90628052, -87.73006439)",24,60651,49,2014,Tuesday,-87.7300436,41.9065878,Jun
2014-06-19,Oakdale Park,(312) 747-6569,Man of Steel,Yes,PG-13,"965 W. 95th St. Chicago IL 60643
Chicago, IL 60643
(41.72100449, -87.64851379)",72,60643,13,2014,Thursday,-97.7451667,32.2394207,Jun
2014-07-11,Eugene Field Park,(773) 478-9744,Despicable Me 2,Yes,PG,"5100 N. Ridgeway Ave. Chicago IL 60625
Chicago, IL 60625
(41.97400665, -87.72206116)",14,60625,38,2014,Friday,-87.7223602,41.9747187,Jul
2014-06-18,Harrison Park,(312) 746-5491,Latino Film Festival Selection,No,NR,"1824 S. Wood St. Chicago IL 60608
Chicago, IL 60608
(41.85699081, -87.67106628)",33,60608,26,2014,Wednesday,-97.222816,37.6680039,Jun
2014-08-10,Rowan Park,(773) 646-3180,The Goonies,Yes,PG,"11546 S. Avenue L Chicago IL 60617
Chicago, IL 60617
(41.68553543, -87.53646851)",49,60617,47,2014,Sunday,-87.5380528,41.685848,Aug
2014-07-15,Hermosa Park,(312) 742-7540,Fast & Furious 6,Yes,PG-13,"2240 N. Kilbourn Ave. Chicago IL 60639
Chicago, IL 60639
(41.92153931, -87.73892212)",21,60639,44,2014,Tuesday,-87.7403457,41.9219812,Jul
2014-08-25,Shedd Park,(773) 762-3168,The Amazing Spider-Man,Yes,PG-13,"3660 W. 23rd St. Chicago IL 60623
Chicago, IL 60623
(41.85005951, -87.71700287)",32,60623,28,2014,Monday,-71.2888258,42.6307606,Aug
2014-05-30,Loyola Park,(773) 262-8605,@home,No,NR,"1230 W. Greenleaf Ave. Chicago IL 60626
Chicago, IL 60626
(42.01041412, -87.66117859)",10,60626,5,2014,Friday,-87.6619076,42.0117116,May
2014-08-29,Veteran's Memorial Park,(312) 747-6812,Despicable Me 2,Yes,PG,"2820 E. 98th St. Chicago IL 60617
Chicago, IL 60617
(41.7172966, -87.55563354)",48,60617,47,2014,Friday,-97.3455909,37.6906639,Aug
2014-08-20,Lincoln Park,(312) 742-7726,The Princess Bride,Yes,PG,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2014,Wednesday,-87.6487783,41.9254701,Aug
2014-08-21,Pasteur Park,(773) 284-0530,The Goonies,Yes,PG,"5825 S. Kostner Ave Chicago IL 60629
Chicago, IL 60629
(41.7871666, -87.7327652)",60,60629,15,2014,Thursday,-87.7316456,41.7884844,Aug
2014-08-08,Jefferson Memorial Park,(773) 685-3316,The Blues Brothers,N/A,R,"4822 N. Long Ave. Chicago IL 60630
Chicago, IL 60630
(41.96814728, -87.76294708)",11,60630,50,2014,Friday,-79.978425,40.3359595,Aug
2014-06-25,Kosciuszko Park,(312) 742-7546,Latino Film Festival Selection,No,NR,"2732 N. Avers Ave. Chicago IL 60647
Chicago, IL 60647
(41.93063354, -87.72327423)",23,60647,17,2014,Wednesday,-87.7250021,41.9309688,Jun
2014-08-28,Chicago Women's Park and Gardens,(312) 328-0821,The Lego Movie,Yes,PG,"1801 S Indiana Ave Chicago, IL 60616
Chicago, IL 60616
(41.85781097, -87.62203979)",34,60616,9,2014,Thursday,-87.6220159,41.8576592,Aug
2014-07-14,Pasteur Park,(773) 284-0530,Cloudy with a Chance of Meatballs 2,Yes,PG,"5825 S. Kostner Ave Chicago IL 60629
Chicago, IL 60629
(41.7871666, -87.7327652)",60,60629,15,2014,Monday,-87.7316456,41.7884844,Jul
2014-08-19,Park No. 551,(312) 742-7895,Fast & Furious 6,Yes,PG-13,"353 N. DesPlaines St. Chicago IL 60611
Chicago, IL 60611
(41.88835526, -87.64409637)",29,60611,36,2014,Tuesday,-87.6436583,41.8887785,Aug
2014-06-14,Gross Park,(312) 742-7528,On the Waterfront,Yes,NR,"2708 W. Lawrence Ave. Chicago IL 60625
Chicago, IL 60625
(41.96857834, -87.6966095)",6,60625,24,2014,Saturday,-87.6966445,41.969068,Jun
2014-07-15,Murray Playground Park,(312) 747-6562,Dr. Suess' The Lorax,Yes,PG,"1743 W. 73rd St. Chicago IL 60636
Chicago, IL 60636
(41.76119995, -87.66754913)",65,60636,31,2014,Tuesday,-73.9482661,40.7471007,Jul
2014-08-10,Indian Boundary Park,(773) 764.0338,Anna Karenina (1935),Yes,NR,"2500 W. Lunt Ave., Chicago IL 60645
Chicago, IL
(42.0086174, -87.69226074)",20,,27,2014,Sunday,-87.6932545,42.0094477,Aug
2014-06-24,Sherman Park,(312) 747-6672,"It's a Mad, Mad, Mad, Mad World",N/A,N/A,"1301 W. 52nd St. Chicago IL 60609
Chicago, IL 60609
(41.79926682, -87.65863037)",59,60609,4,2014,Tuesday,-87.6573299,41.7964927,Jun
2014-07-24,"Bartelme, Mary Park",(312) 746-5494,Star Trek: Into Darkness,Yes,PG-13,"115 S Sangamon St Chicago, IL 60607
Chicago, IL 60607
(41.88024521, -87.65080261)",29,60607,26,2014,Thursday,-87.6502418,41.8798425,Jul
2014-06-25,Chase Park,(312) 742-7518,The Wizard of Oz,N/A,G,"4701 N. Ashland Ave. Chicago IL 60640
Chicago, IL 60640
(41.96714783, -87.66930389)",31,60640,18,2014,Wednesday,-87.6682323,41.9675376,Jun
2014-08-15,Jensen Park,(312) 742-7054,Hotel Transylvania,Yes,PG,"4650 N. Lawndale Ave. Chicago IL 60625
Chicago, IL 60625
(41.9656105, -87.72061157)",14,60625,12,2014,Friday,-87.7210519,41.9655488,Aug
2014-07-08,Dunbar Park,(312) 747-5962,Hotel Transylvania,Yes,PG,"300 E. 31st St. Chicago IL 60616
Chicago, IL 60616
(41.83839417, -87.62062836)",1,60616,10,2014,Tuesday,-87.6208001,41.8399244,Jul
2014-06-27,Wilson Frank J. Park,(773) 685-6454,To Kill a Mockingbird,N/A,NR,"4630 N. Milwaukee Ave. Chicago IL 60630
Chicago, IL 60630
(41.9646492, -87.75836182)",15,60630,50,2014,Friday,-87.7595081,41.9644741,Jun
2014-06-16,Lincoln Park,(312) 742-7726,Strangers on a Train,Yes,PG,"2045 N Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.928495, -87.636008)",68,60614,34,2014,Monday,-87.6487783,41.9254701,Jun
2014-08-13,Ogden Park,(312) 747-6572,Are We There Yet?,No,PG,"6500 S. Racine Ave. Chicago IL 60636
Chicago, IL 60636
(41.77593613, -87.65439606)",66,60636,2,2014,Wednesday,-87.6568493,41.7749981,Aug
2014-07-10,Maplewood Playlot Park,(312) 742-0041,The Lego Movie,Yes,PG,"1640 N.Maplewood Ave. Chicago IL 60647
Chicago, IL 60647
(41.9112854, -87.69094086)",25,60647,41,2014,Thursday,-87.6912396,41.911554,Jul
2014-07-31,Metcalfe Park,(312) 742-6728,42,Yes,PG-13,"4134 S State St Chicago, IL 60609
Chicago, IL 60609
(41.81840515, -87.62667847)",4,60609,9,2014,Thursday,-87.9543099,43.0631724,Jul
2014-07-10,Wildwood Park,(773) 631-7455,Free Birds,Yes,PG,"6950 N. Hiawatha Ave. Chicago IL 60646
Chicago, IL 60646
(42.00686264, -87.7776947)",12,60646,29,2014,Thursday,-92.4936182,34.7746528,Jul
2014-08-08,Harris Park,(312) 747-2706,Cloudy With a Chance of Meatballs 2,Yes,PG,"6200 S. Drexel Ave. Chicago IL 60637
Chicago, IL 60637
(41.78224182, -87.6043396)",9,60637,4,2014,Friday,-94.3750745,38.9042466,Aug
2014-07-05,Jonquil Playlot Park,(312) 742-7816,Gravity,Yes,PG-13,"1001 W. Wrightwood Ave. Chicago IL 60614
Chicago, IL 60614
(41.92899323, -87.65377045)",68,60614,34,2014,Saturday,-87.6545678,41.9284789,Jul
2014-06-20,Olympia Park,(773) 631-6861,Lego Movie,N/A,PG,"6566 N. Avondale Ave. Chicago IL 60631
Chicago, IL 60631
(41.99970245, -87.81498718)",77,60631,29,2014,Friday,-87.8159251,41.9987297,Jun
2014-07-30,Brands Park,(773) 478-2414,Justin Bieber: Never Say Never,Yes,G,"3259 N Elston Ave Chicago, IL 60618
Chicago, IL 60618
(41.94041824, -87.6997757)",22,60618,20,2014,Wednesday,-87.6992049,41.9411802,Jul
2014-07-14,Mandrake Park,(312) 656-0423 (Ellis Park in Dolittle School),Beasts of the Southern Wild,Yes,PG-13,"900 E. Pershing Rd. Chicago IL 60653
Chicago, IL 60653
(41.82370758, -87.60727692)",4,60653,10,2014,Monday,-87.607035,41.8233375,Jul
2014-07-22,Hoyne Playground Park,(312) 747-6184,Cloudy with a Chance of Meatballs 2,Yes,PG,"3417 S. Hamiltion Ave. Chicago IL 60608
Chicago, IL 60608
(41.83187485, -87.67896271)",56,60608,1,2014,Tuesday,-87.6783602,41.8316459,Jul
2014-06-28,Oriole Park,(773) 631-6197,Despicable Me 2,N/A,PG,"5430 N. Olcott Ave. Chicago IL 60656
Chicago, IL 60656
(41.97828293, -87.81445313)",36,60656,29,2014,Saturday,-87.815456,41.9795107,Jun
2014-08-07,Wicker Park,(312) 742-7553,The Hunt for Red October,No,PG,"1425 N. Damen Avenue Chicago IL 60622
Chicago, IL 60622
(41.90821838, -87.67736053)",25,60622,41,2014,Thursday,-87.6775672,41.9104892,Aug
2014-08-25,South Shore Cultural Center,(773) 256-0149,The Great Gatsby (2013),Yes,PG-13,"7059 S. South Shore Dr. Chicago IL 60649
Chicago, IL 60649
(41.76674652, -87.56651306)",39,60649,33,2014,Monday,-87.5635963,41.7691802,Aug
2014-07-19,Washington Park,(773) 256-1248,42,Yes,PG-13,"5531 S. Martin Luther King Dr. Chicago, IL 60637
Chicago, IL 60637
(41.79378891, -87.61591339)",7,60637,4,2014,Saturday,-95.932138,36.7152787,Jul
2014-08-15,Cornell Square Park,(312) 747-6097,Mr. Peabody & Sherman,Yes,PG,"1809 W 50th St Chicago, IL 60609
Chicago, IL 60609
(41.8030777, -87.66988373)",59,60609,4,2014,Friday,-87.6710583,41.8023916,Aug
2014-07-12,Oz Park,(312) 742-7898,Return to Me,No,PG,"2021 N. Burling St. Chicago IL 60614
Chicago, IL 60614
(41.92099187, -87.64469862)",68,60614,34,2014,Saturday,-87.6456607,41.9208947,Jul
2014-06-13,Revere Park,(773) 478-1220,The Goonies,Yes,PG,"2509 W. Irving Park Rd. Chicago IL 60618
Chicago, IL 60618
(41.9539299, -87.69141388)",46,60618,18,2014,Friday,-87.6920557,41.9531303,Jun
2014-07-19,Ellis (Samuel) Park,(312) 656 - 0423,Despicable Me 2,Yes,PG,"535 E. 35th St. Chicago IL 60653
Chicago, IL 60653
(41.82777786, -87.60858154)",2,60653,10,2014,Saturday,-87.6103569,41.8281357,Jul
2014-08-06,Merrimac Park,(773) 685-3382,Despicable Me 2,N/A,PG,"6343 W. Irving Park Rd. Chicago IL 60634
Chicago, IL 60634
(41.95264435, -87.78518677)",17,60634,19,2014,Wednesday,-87.7853429,41.9518985,Aug
2014-07-07,Calumet Park,(312) 747-6039,Saving Mr. Banks,N/A,PG-13,"9801 S Avenue G Chicago, IL 60617
Chicago, IL 60617
(41.71755765, -87.53148079)",49,60617,47,2014,Monday,-87.6607948,41.6628909,Jul
2014-07-09,Piotrowski Park,(312) 747-6608,"","","","4247 W. 31st St. Chicago IL 60623
Chicago, IL 60623
(41.8367424, -87.730896)",32,60623,28,2014,Wednesday,-87.7309295,41.8348342,Jul
2014-07-18,Ken-Well Park,(773) 685-3348,Journey 2: The Mysterious Island,Yes,PG,"2945 N. Kenosha Ave. Chicago IL 60641
Chicago, IL 60641
(41.93434525, -87.73382568)",21,60641,17,2014,Friday,-87.733461,41.934679,Jul
2014-08-12,"Ward, A. Montgomery Park",(312) 742-7895,The Blind Side,Yes,PG-13,"630 N. Kingsbury St. Chicago IL 60606
Chicago, IL 60606
(41.89364243, -87.64193726)",37,60606,36,2014,Tuesday,-87.6422346,41.89351,Aug
2014-07-17,Armour Square Park,(312) 747-6012,Singin' in the Rain,Yes,NR,"3309 S Shields Ave Chicago, IL 60616
Chicago, IL 60616
(41.83438492, -87.63520813)",35,60616,48,2014,Thursday,-87.6339586,41.8335824,Jul
2014-06-24,Park No. 551,(312) 742-7895,Gravity,Yes,PG-13,"353 N. DesPlaines St. Chicago IL 60611
Chicago, IL 60611
(41.88835526, -87.64409637)",29,60611,36,2014,Tuesday,-87.6436583,41.8887785,Jun
2014-08-03,Lincoln Park Cultural Center,(312) 742-7726,The Hunger Games,Yes,PG-13,"2045 N. Lincoln Park West Chicago IL 60614
Chicago, IL 60614
(41.91962051, -87.63596344)",68,60614,34,2014,Sunday,-87.6359317,41.9196726,Aug
2014-07-11,Holstein Park,(312) 742-7554,Moonrise Kingdom,Yes,PG-13,"2200 N. Oakley Ave. Chicago IL 60647
Chicago, IL 60647
(41.9219017, -87.68556213)",23,60647,40,2014,Friday,-87.6850684,41.921348,Jul
2014-08-29,Athletic Field Park,(773) 478-2889,Brave,N/A,PG,"3546 W Addison St Chicago, IL 60618
Chicago, IL 60618
(41.94668198, -87.71703339)",16,60618,12,2014,Friday,-87.7170061,41.9475944,Aug
2014-07-18,Brooks Park,(773) 631-4401,The Smurfs 2,N/A,PG,"7100 N Harlem Ave Chicago, IL 60631
Chicago, IL 60631
(42.01028061, -87.8066864)",77,60631,29,2014,Friday,-98.4266263,29.3363722,Jul
2014-08-18,Calumet Park,(312) 747-6039,The Muppet Movie,Yes,G,"9801 S Avenue G Chicago, IL 60617
Chicago, IL 60617
(41.71755765, -87.53148079)",49,60617,47,2014,Monday,-87.6607948,41.6628909,Aug
2014-08-25,Grant Park,(312) 742-3918,Indiana Jones and the Temple of Doom,No,PG,"337 E. Randolph St. Chicago, IL 60602
Chicago, IL 60602
(41.88437653, -87.61938477)",38,60602,36,2014,Monday,-87.6187505,41.8721722,Aug
2014-08-07,Augusta Park,(312) 742-7544,Man of Steel,Yes,PG-13,"4433 W Augusta Blvd Chicago, IL 60651
Chicago, IL 60651
(41.89883423, -87.73683929)",24,60651,45,2014,Thursday,-87.7378657,41.8985515,Aug
2014-07-23,Sumner Park,(312) 746-5394,Ride Along,Yes,PG-13,"4320 W 5th Ave Chicago, IL 60624
Chicago, IL 60624
(41.87060928, -87.73418427)",27,60624,14,2014,Wednesday,-84.4517248,33.6850924,Jul
